"y","type"
233.00000,"conway"
233.00000,"conway"
234.00000,"conway"
234.00000,"conway"
234.00000,"conway"
234.00000,"conway"
235.00000,"conway"
235.00000,"conway"
236.00000,"conway"
235.00000,"conway"
236.00000,"conway"
236.00000,"conway"
237.00000,"conway"
236.00000,"conway"
237.00000,"conway"
237.00000,"conway"
237.00000,"conway"
237.00000,"conway"
237.00000,"conway"
236.00000,"conway"
237.00000,"conway"
237.00000,"conway"
238.00000,"conway"
238.00000,"conway"
238.00000,"conway"
238.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
240.00000,"conway"
239.00000,"conway"
240.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
240.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
241.00000,"conway"
241.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
242.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
242.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
242.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
242.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
241.00000,"conway"
241.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
240.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
240.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
241.00000,"conway"
241.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
242.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
242.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
242.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
243.00000,"conway"
242.00000,"conway"
243.00000,"conway"
242.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
242.00000,"conway"
241.00000,"conway"
242.00000,"conway"
241.00000,"conway"
241.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
240.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
241.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
240.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
240.00000,"conway"
239.00000,"conway"
240.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
239.00000,"conway"
238.00000,"conway"
238.00000,"conway"
238.00000,"conway"
238.00000,"conway"
237.00000,"conway"
237.00000,"conway"
236.00000,"conway"
237.00000,"conway"
237.00000,"conway"
237.00000,"conway"
237.00000,"conway"
237.00000,"conway"
236.00000,"conway"
237.00000,"conway"
236.00000,"conway"
236.00000,"conway"
235.00000,"conway"
236.00000,"conway"
235.00000,"conway"
235.00000,"conway"
234.00000,"conway"
234.00000,"conway"
234.00000,"conway"
234.00000,"conway"
233.00000,"conway"
233.00000,"conway"
232.00000,"conway"
232.00000,"conway"
232.00000,"conway"
233.00000,"conway"
233.00000,"conway"
234.00000,"conway"
233.00000,"conway"
234.00000,"conway"
234.00000,"conway"
235.00000,"conway"
234.00000,"conway"
235.00000,"conway"
235.00000,"conway"
235.00000,"conway"
235.00000,"conway"
235.00000,"conway"
234.00000,"conway"
235.00000,"conway"
235.00000,"conway"
236.00000,"conway"
235.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
235.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
235.00000,"conway"
236.00000,"conway"
235.00000,"conway"
235.00000,"conway"
234.00000,"conway"
235.00000,"conway"
235.00000,"conway"
236.00000,"conway"
235.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
235.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
236.00000,"conway"
235.00000,"conway"
236.00000,"conway"
235.00000,"conway"
235.00000,"conway"
234.00000,"conway"
235.00000,"conway"
235.00000,"conway"
235.00000,"conway"
235.00000,"conway"
235.00000,"conway"
234.00000,"conway"
235.00000,"conway"
234.00000,"conway"
234.00000,"conway"
233.00000,"conway"
234.00000,"conway"
233.00000,"conway"
233.00000,"conway"
232.00000,"conway"
232.00000,"conway"
232.00000,"conway"
233.00000,"conway"
233.00000,"conway"
233.00000,"conway"
233.00000,"conway"
234.00000,"conway"
233.00000,"conway"
234.00000,"conway"
233.00000,"conway"
233.00000,"conway"
233.00000,"conway"
234.00000,"conway"
233.00000,"conway"
234.00000,"conway"
233.00000,"conway"
233.00000,"conway"
233.00000,"conway"
233.00000,"conway"
232.00000,"conway"
232.00000,"conway"
232.00000,"conway"
233.00000,"conway"
232.00000,"conway"
233.00000,"conway"
232.00000,"conway"
232.00000,"conway"
232.00000,"conway"
232.00000,"conway"
231.00000,"conway"
231.00000,"conway"
231.00000,"conway"
231.00000,"conway"
230.00000,"conway"
230.00000,"conway"
229.00000,"conway"
230.00000,"conway"
230.00000,"conway"
230.00000,"conway"
230.00000,"conway"
230.00000,"conway"
229.00000,"conway"
230.00000,"conway"
229.00000,"conway"
229.00000,"conway"
228.00000,"conway"
229.00000,"conway"
228.00000,"conway"
228.00000,"conway"
227.00000,"conway"
227.00000,"conway"
227.00000,"conway"
227.00000,"conway"
226.00000,"conway"
226.00000,"conway"
225.00000,"conway"
225.00000,"conway"
225.00000,"conway"
226.00000,"conway"
226.00000,"conway"
226.00000,"conway"
226.00000,"conway"
227.00000,"conway"
226.00000,"conway"
227.00000,"conway"
226.00000,"conway"
226.00000,"conway"
226.00000,"conway"
227.00000,"conway"
226.00000,"conway"
227.00000,"conway"
226.00000,"conway"
226.00000,"conway"
226.00000,"conway"
226.00000,"conway"
225.00000,"conway"
225.00000,"conway"
225.00000,"conway"
226.00000,"conway"
225.00000,"conway"
226.00000,"conway"
225.00000,"conway"
225.00000,"conway"
225.00000,"conway"
225.00000,"conway"
224.00000,"conway"
224.00000,"conway"
224.00000,"conway"
224.00000,"conway"
223.00000,"conway"
223.00000,"conway"
222.00000,"conway"
223.00000,"conway"
223.00000,"conway"
223.00000,"conway"
223.00000,"conway"
223.00000,"conway"
222.00000,"conway"
223.00000,"conway"
222.00000,"conway"
222.00000,"conway"
221.00000,"conway"
222.00000,"conway"
221.00000,"conway"
221.00000,"conway"
220.00000,"conway"
220.00000,"conway"
220.00000,"conway"
220.00000,"conway"
219.00000,"conway"
219.00000,"conway"
218.00000,"conway"
218.00000,"conway"
218.00000,"conway"
219.00000,"conway"
218.00000,"conway"
219.00000,"conway"
218.00000,"conway"
218.00000,"conway"
218.00000,"conway"
218.00000,"conway"
217.00000,"conway"
217.00000,"conway"
217.00000,"conway"
217.00000,"conway"
216.00000,"conway"
216.00000,"conway"
215.00000,"conway"
216.00000,"conway"
215.00000,"conway"
215.00000,"conway"
214.00000,"conway"
214.00000,"conway"
213.00000,"conway"
214.00000,"conway"
213.00000,"conway"
213.00000,"conway"
212.00000,"conway"
212.00000,"conway"
211.00000,"conway"
211.00000,"conway"
211.00000,"conway"
212.00000,"conway"
212.00000,"conway"
213.00000,"conway"
212.00000,"conway"
213.00000,"conway"
213.00000,"conway"
214.00000,"conway"
213.00000,"conway"
214.00000,"conway"
214.00000,"conway"
214.00000,"conway"
214.00000,"conway"
214.00000,"conway"
213.00000,"conway"
214.00000,"conway"
214.00000,"conway"
215.00000,"conway"
214.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
214.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
214.00000,"conway"
215.00000,"conway"
214.00000,"conway"
214.00000,"conway"
213.00000,"conway"
214.00000,"conway"
214.00000,"conway"
215.00000,"conway"
214.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
214.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
215.00000,"conway"
214.00000,"conway"
215.00000,"conway"
214.00000,"conway"
214.00000,"conway"
213.00000,"conway"
214.00000,"conway"
214.00000,"conway"
214.00000,"conway"
214.00000,"conway"
214.00000,"conway"
213.00000,"conway"
214.00000,"conway"
213.00000,"conway"
213.00000,"conway"
212.00000,"conway"
213.00000,"conway"
212.00000,"conway"
212.00000,"conway"
211.00000,"conway"
211.00000,"conway"
211.00000,"conway"
212.00000,"conway"
212.00000,"conway"
212.00000,"conway"
212.00000,"conway"
213.00000,"conway"
212.00000,"conway"
213.00000,"conway"
212.00000,"conway"
212.00000,"conway"
212.00000,"conway"
213.00000,"conway"
212.00000,"conway"
213.00000,"conway"
212.00000,"conway"
212.00000,"conway"
212.00000,"conway"
212.00000,"conway"
211.00000,"conway"
211.00000,"conway"
211.00000,"conway"
212.00000,"conway"
211.00000,"conway"
212.00000,"conway"
211.00000,"conway"
211.00000,"conway"
211.00000,"conway"
211.00000,"conway"
210.00000,"conway"
210.00000,"conway"
210.00000,"conway"
210.00000,"conway"
209.00000,"conway"
209.00000,"conway"
208.00000,"conway"
209.00000,"conway"
209.00000,"conway"
209.00000,"conway"
209.00000,"conway"
209.00000,"conway"
208.00000,"conway"
209.00000,"conway"
208.00000,"conway"
208.00000,"conway"
207.00000,"conway"
208.00000,"conway"
207.00000,"conway"
207.00000,"conway"
206.00000,"conway"
206.00000,"conway"
206.00000,"conway"
206.00000,"conway"
205.00000,"conway"
205.00000,"conway"
204.00000,"conway"
204.00000,"conway"
204.00000,"conway"
205.00000,"conway"
205.00000,"conway"
205.00000,"conway"
205.00000,"conway"
206.00000,"conway"
205.00000,"conway"
206.00000,"conway"
205.00000,"conway"
205.00000,"conway"
205.00000,"conway"
206.00000,"conway"
205.00000,"conway"
206.00000,"conway"
205.00000,"conway"
205.00000,"conway"
205.00000,"conway"
205.00000,"conway"
204.00000,"conway"
204.00000,"conway"
204.00000,"conway"
205.00000,"conway"
204.00000,"conway"
205.00000,"conway"
204.00000,"conway"
204.00000,"conway"
204.00000,"conway"
204.00000,"conway"
203.00000,"conway"
203.00000,"conway"
203.00000,"conway"
203.00000,"conway"
202.00000,"conway"
202.00000,"conway"
201.00000,"conway"
202.00000,"conway"
202.00000,"conway"
202.00000,"conway"
202.00000,"conway"
202.00000,"conway"
201.00000,"conway"
202.00000,"conway"
201.00000,"conway"
201.00000,"conway"
200.00000,"conway"
201.00000,"conway"
200.00000,"conway"
200.00000,"conway"
199.00000,"conway"
199.00000,"conway"
199.00000,"conway"
199.00000,"conway"
198.00000,"conway"
198.00000,"conway"
197.00000,"conway"
197.00000,"conway"
197.00000,"conway"
198.00000,"conway"
197.00000,"conway"
198.00000,"conway"
197.00000,"conway"
197.00000,"conway"
197.00000,"conway"
197.00000,"conway"
196.00000,"conway"
196.00000,"conway"
196.00000,"conway"
196.00000,"conway"
195.00000,"conway"
195.00000,"conway"
194.00000,"conway"
195.00000,"conway"
194.00000,"conway"
194.00000,"conway"
193.00000,"conway"
193.00000,"conway"
192.00000,"conway"
193.00000,"conway"
192.00000,"conway"
192.00000,"conway"
191.00000,"conway"
191.00000,"conway"
190.00000,"conway"
190.00000,"conway"
190.00000,"conway"
191.00000,"conway"
191.00000,"conway"
191.00000,"conway"
191.00000,"conway"
192.00000,"conway"
191.00000,"conway"
192.00000,"conway"
191.00000,"conway"
191.00000,"conway"
191.00000,"conway"
192.00000,"conway"
191.00000,"conway"
192.00000,"conway"
191.00000,"conway"
191.00000,"conway"
191.00000,"conway"
191.00000,"conway"
190.00000,"conway"
190.00000,"conway"
190.00000,"conway"
191.00000,"conway"
190.00000,"conway"
191.00000,"conway"
190.00000,"conway"
190.00000,"conway"
190.00000,"conway"
190.00000,"conway"
189.00000,"conway"
189.00000,"conway"
189.00000,"conway"
189.00000,"conway"
188.00000,"conway"
188.00000,"conway"
187.00000,"conway"
188.00000,"conway"
188.00000,"conway"
188.00000,"conway"
188.00000,"conway"
188.00000,"conway"
187.00000,"conway"
188.00000,"conway"
187.00000,"conway"
187.00000,"conway"
186.00000,"conway"
187.00000,"conway"
186.00000,"conway"
186.00000,"conway"
185.00000,"conway"
185.00000,"conway"
185.00000,"conway"
185.00000,"conway"
184.00000,"conway"
184.00000,"conway"
183.00000,"conway"
183.00000,"conway"
183.00000,"conway"
184.00000,"conway"
183.00000,"conway"
184.00000,"conway"
183.00000,"conway"
183.00000,"conway"
183.00000,"conway"
183.00000,"conway"
182.00000,"conway"
182.00000,"conway"
182.00000,"conway"
182.00000,"conway"
181.00000,"conway"
181.00000,"conway"
180.00000,"conway"
181.00000,"conway"
180.00000,"conway"
180.00000,"conway"
179.00000,"conway"
179.00000,"conway"
178.00000,"conway"
179.00000,"conway"
178.00000,"conway"
178.00000,"conway"
177.00000,"conway"
177.00000,"conway"
176.00000,"conway"
176.00000,"conway"
176.00000,"conway"
177.00000,"conway"
176.00000,"conway"
177.00000,"conway"
176.00000,"conway"
176.00000,"conway"
176.00000,"conway"
176.00000,"conway"
175.00000,"conway"
175.00000,"conway"
175.00000,"conway"
175.00000,"conway"
174.00000,"conway"
174.00000,"conway"
173.00000,"conway"
174.00000,"conway"
173.00000,"conway"
173.00000,"conway"
172.00000,"conway"
172.00000,"conway"
171.00000,"conway"
172.00000,"conway"
171.00000,"conway"
171.00000,"conway"
170.00000,"conway"
170.00000,"conway"
169.00000,"conway"
169.00000,"conway"
169.00000,"conway"
169.00000,"conway"
168.00000,"conway"
168.00000,"conway"
167.00000,"conway"
167.00000,"conway"
166.00000,"conway"
166.00000,"conway"
166.00000,"conway"
167.00000,"conway"
167.00000,"conway"
168.00000,"conway"
167.00000,"conway"
168.00000,"conway"
168.00000,"conway"
169.00000,"conway"
168.00000,"conway"
169.00000,"conway"
169.00000,"conway"
169.00000,"conway"
169.00000,"conway"
169.00000,"conway"
168.00000,"conway"
169.00000,"conway"
169.00000,"conway"
170.00000,"conway"
169.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
169.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
169.00000,"conway"
170.00000,"conway"
169.00000,"conway"
169.00000,"conway"
168.00000,"conway"
169.00000,"conway"
169.00000,"conway"
170.00000,"conway"
169.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
169.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
170.00000,"conway"
169.00000,"conway"
170.00000,"conway"
169.00000,"conway"
169.00000,"conway"
168.00000,"conway"
169.00000,"conway"
169.00000,"conway"
169.00000,"conway"
169.00000,"conway"
169.00000,"conway"
168.00000,"conway"
169.00000,"conway"
168.00000,"conway"
168.00000,"conway"
167.00000,"conway"
168.00000,"conway"
167.00000,"conway"
167.00000,"conway"
166.00000,"conway"
166.00000,"conway"
166.00000,"conway"
167.00000,"conway"
167.00000,"conway"
167.00000,"conway"
167.00000,"conway"
168.00000,"conway"
167.00000,"conway"
168.00000,"conway"
167.00000,"conway"
167.00000,"conway"
167.00000,"conway"
168.00000,"conway"
167.00000,"conway"
168.00000,"conway"
167.00000,"conway"
167.00000,"conway"
167.00000,"conway"
167.00000,"conway"
166.00000,"conway"
166.00000,"conway"
166.00000,"conway"
167.00000,"conway"
166.00000,"conway"
167.00000,"conway"
166.00000,"conway"
166.00000,"conway"
166.00000,"conway"
166.00000,"conway"
165.00000,"conway"
165.00000,"conway"
165.00000,"conway"
165.00000,"conway"
164.00000,"conway"
164.00000,"conway"
163.00000,"conway"
164.00000,"conway"
164.00000,"conway"
164.00000,"conway"
164.00000,"conway"
164.00000,"conway"
163.00000,"conway"
164.00000,"conway"
163.00000,"conway"
163.00000,"conway"
162.00000,"conway"
163.00000,"conway"
162.00000,"conway"
162.00000,"conway"
161.00000,"conway"
161.00000,"conway"
161.00000,"conway"
161.00000,"conway"
160.00000,"conway"
160.00000,"conway"
159.00000,"conway"
159.00000,"conway"
159.00000,"conway"
160.00000,"conway"
160.00000,"conway"
160.00000,"conway"
160.00000,"conway"
161.00000,"conway"
160.00000,"conway"
161.00000,"conway"
160.00000,"conway"
160.00000,"conway"
160.00000,"conway"
161.00000,"conway"
160.00000,"conway"
161.00000,"conway"
160.00000,"conway"
160.00000,"conway"
160.00000,"conway"
160.00000,"conway"
159.00000,"conway"
159.00000,"conway"
159.00000,"conway"
160.00000,"conway"
159.00000,"conway"
160.00000,"conway"
159.00000,"conway"
159.00000,"conway"
159.00000,"conway"
159.00000,"conway"
158.00000,"conway"
158.00000,"conway"
158.00000,"conway"
158.00000,"conway"
157.00000,"conway"
157.00000,"conway"
156.00000,"conway"
157.00000,"conway"
157.00000,"conway"
157.00000,"conway"
157.00000,"conway"
157.00000,"conway"
156.00000,"conway"
157.00000,"conway"
156.00000,"conway"
156.00000,"conway"
155.00000,"conway"
156.00000,"conway"
155.00000,"conway"
155.00000,"conway"
154.00000,"conway"
154.00000,"conway"
154.00000,"conway"
154.00000,"conway"
153.00000,"conway"
153.00000,"conway"
152.00000,"conway"
152.00000,"conway"
152.00000,"conway"
153.00000,"conway"
152.00000,"conway"
153.00000,"conway"
152.00000,"conway"
152.00000,"conway"
152.00000,"conway"
152.00000,"conway"
151.00000,"conway"
151.00000,"conway"
151.00000,"conway"
151.00000,"conway"
150.00000,"conway"
150.00000,"conway"
149.00000,"conway"
150.00000,"conway"
149.00000,"conway"
149.00000,"conway"
148.00000,"conway"
148.00000,"conway"
147.00000,"conway"
148.00000,"conway"
147.00000,"conway"
147.00000,"conway"
146.00000,"conway"
146.00000,"conway"
145.00000,"conway"
145.00000,"conway"
145.00000,"conway"
146.00000,"conway"
146.00000,"conway"
146.00000,"conway"
146.00000,"conway"
147.00000,"conway"
146.00000,"conway"
147.00000,"conway"
146.00000,"conway"
146.00000,"conway"
146.00000,"conway"
147.00000,"conway"
146.00000,"conway"
147.00000,"conway"
146.00000,"conway"
146.00000,"conway"
146.00000,"conway"
146.00000,"conway"
145.00000,"conway"
145.00000,"conway"
145.00000,"conway"
146.00000,"conway"
145.00000,"conway"
146.00000,"conway"
145.00000,"conway"
145.00000,"conway"
145.00000,"conway"
145.00000,"conway"
144.00000,"conway"
144.00000,"conway"
144.00000,"conway"
144.00000,"conway"
143.00000,"conway"
143.00000,"conway"
142.00000,"conway"
143.00000,"conway"
143.00000,"conway"
143.00000,"conway"
143.00000,"conway"
143.00000,"conway"
142.00000,"conway"
143.00000,"conway"
142.00000,"conway"
142.00000,"conway"
141.00000,"conway"
142.00000,"conway"
141.00000,"conway"
141.00000,"conway"
140.00000,"conway"
140.00000,"conway"
140.00000,"conway"
140.00000,"conway"
139.00000,"conway"
139.00000,"conway"
138.00000,"conway"
138.00000,"conway"
138.00000,"conway"
139.00000,"conway"
138.00000,"conway"
139.00000,"conway"
138.00000,"conway"
138.00000,"conway"
138.00000,"conway"
138.00000,"conway"
137.00000,"conway"
137.00000,"conway"
137.00000,"conway"
137.00000,"conway"
136.00000,"conway"
136.00000,"conway"
135.00000,"conway"
136.00000,"conway"
135.00000,"conway"
135.00000,"conway"
134.00000,"conway"
134.00000,"conway"
133.00000,"conway"
134.00000,"conway"
133.00000,"conway"
133.00000,"conway"
132.00000,"conway"
132.00000,"conway"
131.00000,"conway"
131.00000,"conway"
131.00000,"conway"
132.00000,"conway"
131.00000,"conway"
132.00000,"conway"
131.00000,"conway"
131.00000,"conway"
131.00000,"conway"
131.00000,"conway"
130.00000,"conway"
130.00000,"conway"
130.00000,"conway"
130.00000,"conway"
129.00000,"conway"
129.00000,"conway"
128.00000,"conway"
129.00000,"conway"
128.00000,"conway"
128.00000,"conway"
127.00000,"conway"
127.00000,"conway"
126.00000,"conway"
127.00000,"conway"
126.00000,"conway"
126.00000,"conway"
125.00000,"conway"
125.00000,"conway"
124.00000,"conway"
124.00000,"conway"
124.00000,"conway"
124.00000,"conway"
123.00000,"conway"
123.00000,"conway"
122.00000,"conway"
122.00000,"conway"
121.00000,"conway"
121.00000,"conway"
121.00000,"conway"
122.00000,"conway"
122.00000,"conway"
122.00000,"conway"
122.00000,"conway"
123.00000,"conway"
122.00000,"conway"
123.00000,"conway"
122.00000,"conway"
122.00000,"conway"
122.00000,"conway"
123.00000,"conway"
122.00000,"conway"
123.00000,"conway"
122.00000,"conway"
122.00000,"conway"
122.00000,"conway"
122.00000,"conway"
121.00000,"conway"
121.00000,"conway"
121.00000,"conway"
122.00000,"conway"
121.00000,"conway"
122.00000,"conway"
121.00000,"conway"
121.00000,"conway"
121.00000,"conway"
121.00000,"conway"
120.00000,"conway"
120.00000,"conway"
120.00000,"conway"
120.00000,"conway"
119.00000,"conway"
119.00000,"conway"
118.00000,"conway"
119.00000,"conway"
119.00000,"conway"
119.00000,"conway"
119.00000,"conway"
119.00000,"conway"
118.00000,"conway"
119.00000,"conway"
118.00000,"conway"
118.00000,"conway"
117.00000,"conway"
118.00000,"conway"
117.00000,"conway"
117.00000,"conway"
116.00000,"conway"
116.00000,"conway"
116.00000,"conway"
116.00000,"conway"
115.00000,"conway"
115.00000,"conway"
114.00000,"conway"
114.00000,"conway"
114.00000,"conway"
115.00000,"conway"
114.00000,"conway"
115.00000,"conway"
114.00000,"conway"
114.00000,"conway"
114.00000,"conway"
114.00000,"conway"
113.00000,"conway"
113.00000,"conway"
113.00000,"conway"
113.00000,"conway"
112.00000,"conway"
112.00000,"conway"
111.00000,"conway"
112.00000,"conway"
111.00000,"conway"
111.00000,"conway"
110.00000,"conway"
110.00000,"conway"
109.00000,"conway"
110.00000,"conway"
109.00000,"conway"
109.00000,"conway"
108.00000,"conway"
108.00000,"conway"
107.00000,"conway"
107.00000,"conway"
107.00000,"conway"
108.00000,"conway"
107.00000,"conway"
108.00000,"conway"
107.00000,"conway"
107.00000,"conway"
107.00000,"conway"
107.00000,"conway"
106.00000,"conway"
106.00000,"conway"
106.00000,"conway"
106.00000,"conway"
105.00000,"conway"
105.00000,"conway"
104.00000,"conway"
105.00000,"conway"
104.00000,"conway"
104.00000,"conway"
103.00000,"conway"
103.00000,"conway"
102.00000,"conway"
103.00000,"conway"
102.00000,"conway"
102.00000,"conway"
101.00000,"conway"
101.00000,"conway"
100.00000,"conway"
100.00000,"conway"
100.00000,"conway"
100.00000,"conway"
99.00000,"conway"
99.00000,"conway"
98.00000,"conway"
98.00000,"conway"
97.00000,"conway"
97.00000,"conway"
97.00000,"conway"
98.00000,"conway"
97.00000,"conway"
98.00000,"conway"
97.00000,"conway"
97.00000,"conway"
97.00000,"conway"
97.00000,"conway"
96.00000,"conway"
96.00000,"conway"
96.00000,"conway"
96.00000,"conway"
95.00000,"conway"
95.00000,"conway"
94.00000,"conway"
95.00000,"conway"
94.00000,"conway"
94.00000,"conway"
93.00000,"conway"
93.00000,"conway"
92.00000,"conway"
93.00000,"conway"
92.00000,"conway"
92.00000,"conway"
91.00000,"conway"
91.00000,"conway"
90.00000,"conway"
90.00000,"conway"
90.00000,"conway"
90.00000,"conway"
89.00000,"conway"
89.00000,"conway"
88.00000,"conway"
88.00000,"conway"
87.00000,"conway"
87.00000,"conway"
87.00000,"conway"
87.00000,"conway"
86.00000,"conway"
86.00000,"conway"
85.00000,"conway"
85.00000,"conway"
84.00000,"conway"
84.00000,"conway"
83.00000,"conway"
84.00000,"conway"
84.00000,"conway"
85.00000,"conway"
84.00000,"conway"
85.00000,"conway"
85.00000,"conway"
85.00000,"conway"
85.00000,"conway"
85.00000,"conway"
84.00000,"conway"
85.00000,"conway"
85.00000,"conway"
85.00000,"conway"
85.00000,"conway"
85.00000,"conway"
84.00000,"conway"
85.00000,"conway"
84.00000,"conway"
84.00000,"conway"
83.00000,"conway"
84.00000,"conway"
84.00000,"conway"
84.00000,"conway"
84.00000,"conway"
84.00000,"conway"
83.00000,"conway"
84.00000,"conway"
83.00000,"conway"
83.00000,"conway"
82.00000,"conway"
83.00000,"conway"
82.00000,"conway"
82.00000,"conway"
81.00000,"conway"
81.00000,"conway"
81.00000,"conway"
82.00000,"conway"
81.00000,"conway"
82.00000,"conway"
81.00000,"conway"
81.00000,"conway"
81.00000,"conway"
81.00000,"conway"
80.00000,"conway"
80.00000,"conway"
80.00000,"conway"
80.00000,"conway"
79.00000,"conway"
79.00000,"conway"
78.00000,"conway"
79.00000,"conway"
78.00000,"conway"
78.00000,"conway"
77.00000,"conway"
77.00000,"conway"
76.00000,"conway"
77.00000,"conway"
77.00000,"conway"
77.00000,"conway"
77.00000,"conway"
77.00000,"conway"
76.00000,"conway"
77.00000,"conway"
76.00000,"conway"
76.00000,"conway"
75.00000,"conway"
76.00000,"conway"
75.00000,"conway"
75.00000,"conway"
74.00000,"conway"
74.00000,"conway"
74.00000,"conway"
74.00000,"conway"
73.00000,"conway"
73.00000,"conway"
72.00000,"conway"
72.00000,"conway"
72.00000,"conway"
72.00000,"conway"
71.00000,"conway"
71.00000,"conway"
70.00000,"conway"
70.00000,"conway"
69.00000,"conway"
70.00000,"conway"
70.00000,"conway"
70.00000,"conway"
70.00000,"conway"
70.00000,"conway"
69.00000,"conway"
70.00000,"conway"
69.00000,"conway"
69.00000,"conway"
68.00000,"conway"
69.00000,"conway"
68.00000,"conway"
68.00000,"conway"
67.00000,"conway"
67.00000,"conway"
67.00000,"conway"
67.00000,"conway"
66.00000,"conway"
66.00000,"conway"
65.00000,"conway"
65.00000,"conway"
65.00000,"conway"
65.00000,"conway"
64.00000,"conway"
64.00000,"conway"
63.00000,"conway"
63.00000,"conway"
62.00000,"conway"
63.00000,"conway"
